message_id,message_type,date_utc_offset,forwarded,photo_assets,photo_count,missing_asset_count,source_channel,text_sha256,text_excerpt,content_type,book_assignment,include_in_book,useful,classification_confidence,remedy_focus,canonical_remedy,remedy_slug,canonical_card_message_id,duplicate_of_message_id,source_file,source_anchor
"message871","default","29.10.2025 23:04:05 UTC-05:00","no","photos/photo_537@29-10-2025_23-04-05.jpg","1","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","empty_or_media","empty_or_media","no","no","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message871"
"message872","default","29.10.2025 23:04:05 UTC-05:00","no","photos/photo_538@29-10-2025_23-04-05.jpg","1","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","empty_or_media","empty_or_media","no","no","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message872"
"message873","default","29.10.2025 23:04:05 UTC-05:00","no","photos/photo_539@29-10-2025_23-04-05.jpg","1","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","empty_or_media","empty_or_media","no","no","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message873"
"message-303","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-303"
"message874","default","30.10.2025 06:57:24 UTC-05:00","no","photos/photo_540@30-10-2025_06-57-24.jpg","1","0","Психогомеопатия: Алхимия души.","9b6c8f26726cf50602594320d518b992b98da6b4c5d96fdd58c83bff5da9ff31","РОЛЬ КОРТИЗОЛА Высокий кортизол - Это один из первых параметров, на который я обращаю внимание в гормональной терапии. Когда мы снижаем перегруз кортизола, человек становится мягче, спокойнее. И я бы сказал счастливее)","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message874"
"message875","default","30.10.2025 07:02:08 UTC-05:00","no","photos/photo_541@30-10-2025_07-02-08.jpg","1","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","empty_or_media","empty_or_media","no","no","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message875"
"message-304","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-304"
"message876","default","08.11.2025 15:48:20 UTC-05:00","no","photos/photo_542@08-11-2025_15-48-20.jpg","1","0","Психогомеопатия: Алхимия души.","7b1fbb3607f7526f43c200021f723cc214a7035b98bcf002794f4afeb4b013c3","Гомеопатия и психиатрия. Я продолжаю обучение, осваиваю психиатрию. Это любопытно. Те состояния, которые мы испытываем (горе, радость, страх, депрессия, интерес и т.п.) - по сути это проявление НЕЙРОМЕДИАТОРОВ. Это биология. Сигнал от нейрона к нейрону передается через эти медитаторы- специальные импульсы-молекулы. Это серотонин, дофамин, норадреналин, эндор","deep_alchemical","book_04","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message876"
"message-305","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-305"
"message877","default","09.11.2025 09:48:56 UTC-05:00","yes","","0","0","Психогомеопатия: Алхимия души.","e095419180af4e19f831bb52f62d326c83aa37566fe3dc286409d8c6fc573e64","Привет. Сделал для вас методичку о принципах работы Системной гомеопатии. Это интересный метод, который обьединяет системные расстановки, алхимию и гомеопатию. Такой комплексный подход позволяет за неделю достигать значимых изменений в личности (внутренняя уверенность, спокойствие, сила) и в отношениях. Скачать методичку в Pdf можно по ссылке у нас в группе:","duplicate_repost","duplicate","no","no","high","none","","","","message124","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message877"
"message-306","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-306"
"message878","default","10.11.2025 08:44:39 UTC-05:00","no","photos/photo_543@10-11-2025_08-44-39.jpg","1","0","Психогомеопатия: Алхимия души.","f1cb4a07a33938db9124f51356e451f706dab84e789889f3b3e40a99ed747edc","Акция. Даосская Алхимия + Египетская храмовая поддержка. ДАОССКАЯ АЛХИМИЯ: - система 18 циклов поддержки внутреннего ресурса по стихиям Усин через препараты китайской медицины, натуропатии, гомеопатии. Это тонкая настройка, но очень значимая. По уровням резонанса в организм встраиваются нужные качества: сила, уверенность, смелость, мягкость, гармония и т.п. ","deep_alchemical","book_04","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message878"
"message-307","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-307"
"message879","default","16.11.2025 12:14:03 UTC-05:00","no","photos/photo_544@16-11-2025_12-14-03.jpg","1","0","Психогомеопатия: Алхимия души.","4d0995ace601ec4564c99048e64b37f0aded156cffcd83830fe16d1c3a9affe0","ЭССЕНЦИИ БАХА. Сейчас в работе я начинаю активнее применять Эссенции Баха. Они - источник эмоционального вдохновения и поддержки. Эссенции Баха - тонкий тюнинг вашей нервной системы. Они мягко раскрывают сердце и дают опору, защиту, где это нужно. Эссенции Баха не работают громко, как молния, как гомеопатия высокой потенции. Они скорее как мягкое утреннее со","deep_alchemical","book_04","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message879"
"message880","default","16.11.2025 23:26:15 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","fd40b3d3dd6f95caaa151a42570d243afac16121898c222f9cbd7068c493a029","Я немного поменял подход в работе. Раньше я в основном работал препаратами в аспекте психо-гомеопатии, средними потенциями 30, 200. Но этот подход актуален для психически и физически здоровых людей, которым нужен импульс перемен. Сейчас я работаю гораздо более бережно, мягко - через гомеопатию низких потенций (6-9), натуропатию и эссенции Баха. - Почему? - Д","deep_alchemical","book_04","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message880"
"message-308","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-308"
"message881","default","17.11.2025 16:26:47 UTC-05:00","no","photos/photo_545@17-11-2025_16-26-47.jpg","1","0","Психогомеопатия: Алхимия души.","9991a34db1f11007d58076e6ac2a76964b133e05a42fa2d8f9b8374c1c8e1c83","Препарат BACH VINE. Имеет довольно яркий эффект. Подходит для сильных, волевых людей, которые все контролируют, но при этом их жизненная сила, энергия начинает сжиматься и таять. Опыт показывает, препарат дает вздох облегчения. Цепкость хватки остается, но без пережима. А энергия внутри начинает восстанавливаться. СУТЬ ПРЕПАРАТА VINE - это не вино, как может","remedy_card","book_02","yes","yes","high","full_card","Bach Vine","bach-vine","message881","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message881"
"message-309","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-309"
"message882","default","18.11.2025 00:13:52 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","f527945c7f5f0319f5cde01463daa1b8c1bbd8a16c32571810beeb6d6ea11b3e","Про БАДы. Уже говорил, но повторюсь. БАДы - вещь хорошая, но для ослабленного организма. Я прописываю БАДы, но только в начале терапии (1-5 ступень), когда надо встроить нужные качества на уровне тела. К 6й ступени («Капитан») эффективность БАДов снижается в разы. Внутренний ресурс человека растет и добавки для тела уже почти бесполезны. Акцент переходит с р","deep_alchemical","book_04","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message882"
"message-310","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-310"
"message883","default","20.11.2025 08:20:39 UTC-05:00","no","photos/photo_546@20-11-2025_08-20-39.jpg","1","0","Психогомеопатия: Алхимия души.","64c40d2a05e5c953bcc8e79438c98c8a49dd683e825a9d942062d525f5c032b5","НЕЙРОГОМЕОПАТИЯ. Психодинамика стресса и точечная коррекция управляющих систем организма. Нейрогормональная система похожа на микросхему, на которой работает процессор - сознание, эмоции человека. Эта система может ""буксовать"" из-за избыточного напряжения в какой-то зоне - что приводит к стрессам, бессилию, психосоматике и нарушению здоровья. Сейчас я работа","theory_method","book_01","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message883"
"message884","default","20.11.2025 08:53:07 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","d1048055cd5d09ba799e766bcf5589dc4f586d05a5241e85d777893edcb54f31","Ранее я вам рассказывал уже про основную нейрогормональную ось: 1. Тимус (считывание угрозы) 2. Гиппокамп (оценка угрозы на основании опыта) 3. Миндалина мозга (сирена) 4. Гиппоталамус (запуск гормональных и нервных реакций) 5. Гипофиз (запуск нужных гормонов) 6. Надпочеченики (выработка гормонов стресса: адреналин, кортизол). 7. И далее гормоны и нервная си","theory_method","book_01","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message884"
"message885","default","20.11.2025 12:57:38 UTC-05:00","no","photos/photo_547@20-11-2025_12-57-38.jpg","1","0","Психогомеопатия: Алхимия души.","d49588495bfc469bb1da6c9fb290cf63c71decf9adcef30870d93c1457fff3fa","Расширенная модель психодинамики стресса. / В ряде случаев источник стресса прячется не во внешней угрозе, а в структуре личности / Можно выделить 4 этапа обработки входящих сигналов структурами человека: Шаг 1. ВОСПРИЯТИЕ - таламус (промежуточный мозг): получает информацию от органов чувств, фильтрует информацию Шаг 2. ОЦЕНКА УГРОЗЫ Лимбическая система (Зде","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message885"
"message-311","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-311"
"message886","default","21.11.2025 08:09:32 UTC-05:00","no","photos/photo_548@21-11-2025_08-09-32.jpg","1","0","Психогомеопатия: Алхимия души.","75264b9bc1760429decaa696fa152ad8e02b3978e9b5c2da087f8cbe503ea26a","МОЗГ И ПОДСОЗНАНИЕ. Физиология психотерапии. 5ти уровневая модель работы с проблемой. Если понять, на каком уровне застряла проблема, — то можно найти верное решение. Опишу для вас общую схему: #1. СОЗНАНИЕ Зона больших полушарий мозга. Здесь процессы мышления, когнитивные реакции. Это корректируется методами коучинга и когнитивной терапии. // Но источник си","subpersonality","book_03","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message886"
"message888","default","21.11.2025 10:03:08 UTC-05:00","no","photos/photo_549@21-11-2025_10-03-08.jpg","1","0","Психогомеопатия: Алхимия души.","04a87c37b6194fd23d7efe6db5fc0e61f48b643c3fdc76a9e5ca2a659dd1724f","Что пишут клиенты.","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message888"
"message889","default","21.11.2025 10:03:23 UTC-05:00","no","photos/photo_550@21-11-2025_10-03-23.jpg","1","0","Психогомеопатия: Алхимия души.","b02deaea6f851c8e2bab6a93fd4efb292e6e5b2f4743ac2fa7e728a3bfd990ef","Исследования нейрогомеопатии и пятиуровневая модель воздействия. Поделюсь с вами новыми наблюдениями и результатами работы по пятиуровневой модели мозга и подсознания, которую я сейчас развиваю. Эта модель позволяет точно понимать, на каком уровне закреплена проблема и какие методы способны туда достичь. Каждый инструмент — натуропатия, ароматерапия, гомеопа","subpersonality","book_03","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message889"
"message890","default","21.11.2025 10:03:52 UTC-05:00","no","photos/photo_551@21-11-2025_10-03-52.jpg","1","0","Психогомеопатия: Алхимия души.","c7236020b62e5ebe1bdb2a5e573119cf3190f218a3204600a0091e55b32be017","Что пишут клиенты:","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message890"
"message-312","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-312"
"message891","default","22.11.2025 07:47:06 UTC-05:00","no","photos/photo_552@22-11-2025_07-47-06.jpg","1","0","Психогомеопатия: Алхимия души.","22dd612d1029743f9a0ead2fa02c93bb127e6f38d794046e7ff08675f875b144","Фундамент Фундамента Глубинная перестройка. У человека бывают реакции, которые сложно контролировать: дрожь, сжатие тела, оцепенение, тревога. Когда напряжение чуть больше, оно может приводить к симптомам в теле или душе, к усталости, тревоге, смущению и т.п. Это автоматические реакции тела, от которых хотелось бы избавиться, но они ""прошиты"" у человека как ","theory_method","book_01","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message891"
"message-313","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-313"
"message892","default","23.11.2025 08:09:55 UTC-05:00","no","photos/photo_553@23-11-2025_08-09-55.jpg","1","0","Психогомеопатия: Алхимия души.","6fc7dc857eee037f83a1e11704c85b696e7f6f538d51837808595db1d8c6af3e","ЭВОЛЮЦИЯ МОЕЙ РАБОТЫ В ГОМЕОПАТИИ. Приятно сообщить, что уровень работы растет. Расскажу какие стадии я проходил в практике. #1. Начинал я работать с психо-гомеопатии, т.е. коррекция внутреннего состояния препаратами гомеопатии. Работает хорошо, быстро снимает ступоры, добавляет силы и активности. // но мне в тот момент казалось, что гомеопатия дает импульс,","deep_alchemical","book_04","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message892"
"message-314","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-314"
"message893","default","24.11.2025 08:17:16 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","4e1c70c9e669c7ad2093e79c4e1a01869f721894d6cc1d8889616cc2cb8f5d56","Нейрогомеопатия довольно интересна. Моя работа чем-то похожа на MRT для мозга, для нервной системы. В медицине обычно это очень сложная и дорогая процедура. Но реально у меня получается на уровне резонанса получить подобные показатели, скан вашей нервной системы как и на MRT. - КАК? - Это непростая задача. Я делаю довольно много первичных диагностик - ""срезо","theory_method","book_01","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message893"
"message-315","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-315"
"message894","default","25.11.2025 08:28:00 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","979aedaa751880be486975caa1d2afc0a797dd3455f769c01dd97c5c98adf195","ПРИМЕР. Приведу пример, как работают нейрогормональные схемы человека. Их довольно много, разберу одну из глубоких: Симптом: падение энергии при стрессе (например, стыд при социальном контакте). Один из факторов, который отвечает за тонус, активность - норадреналин. Норадреналин вырабатывается в LC ""голубом пятне"" зоны моста в стволе мозга. И тут есть фишка:","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message894"
"message-316","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-316"
"message895","default","28.11.2025 07:44:31 UTC-05:00","no","photos/photo_554@28-11-2025_07-44-31.jpg","1","0","Психогомеопатия: Алхимия души.","cfb57ec1dd6ad1e647c5b0845d7a05006d9a0735f86fe282cbd437c5d21f152b","Счастье с точки зрения нейрофизиологии. Это глубокое расслабление базовых структур мозга. Мы счастливы, когда нас любят, когда мы в безопасности, когда вкусно поели, сбросили груз и тп - это все про расслабление. Рост личности иногда связывают с уменьшением внутренних зажимов. Счастье наступает, когда снижается хронический тонус амигдалы, расслабляется серое","theory_method","book_01","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message895"
"message-317","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-317"
"message896","default","29.11.2025 09:37:27 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","bd8cf3343fc0776a3e18b9c057f7a8d38033a319495c2ffa7e66bcdf4b5397e0","Небольшие наблюдения с полей. Сейчас я занимаюсь регулировкой паттернов в среднем мозге через аромамасла. Казалось бы, могут ли реально аромамасла влиять на процессы в мозге? Оказалось, могут, и очень сильно. Но все зависит от глубины детализации и фокусировки. Например, при работе с продолговатым мозгом 1) сначала мы тестируем уровень напряжения структур мо","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message896"
"message897","default","29.11.2025 17:10:15 UTC-05:00","no","photos/photo_555@29-11-2025_17-10-15.jpg","1","0","Психогомеопатия: Алхимия души.","8a1324ade2d35a3edf485492a68d76ac119fe9e53b49d102bf8f425cd569499f","РОЛЬ АРОМАМАСЕЛ. Это мощный инструмент, но надо понимать его место. - Гомеопатия лучше других методов воздействует на высшую нервную деятельность, установки, страхи, убеждения (""крыша"") - Эссенции Баха - регулируют эмоциональные состояния - лимбический мозг (""стены"") - Аромамасла - влияют на ствол мозга, автоматические, рептильные защитные рефлексы тела ""зам","theory_method","book_01","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message897"
"message898","default","29.11.2025 17:36:13 UTC-05:00","no","photos/photo_556@29-11-2025_17-36-13.jpg","1","0","Психогомеопатия: Алхимия души.","57c94b27d29c05836a2b36925b0a8ffc7676711c1fdde088f41b80ad6c86d619","КАК ПРИМЕНЯТЬ АРОМАМАСЛА? #1. Нюхать. Обоняние - это прямой доступ к мозгу без фильтра. Как? - раз в 3-4 часа, для создания (настроя) - при стрессе можно вдыхать аромат чаще. #2. Наносить на тело. * Куда? В первую очередь мы наносим масла на зоны вагуса и блуждающего нерва лица для прямого доступа в ствол мозга. Это следующие точки: #1. За ушами (jugular for","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message898"
"message-318","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-318"
"message899","default","30.11.2025 20:39:00 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","034d8608f256ce61eed96ca756ee3e90e2f89b786f113af8304c04fb85a1fcd7","Ребята, аромамасла - это мощная вещь. Это «психотерапия для нейронов». Каждое масло несет определенную частоту. Это как, например, нота, струна. Если взять близкие масла, это все равно будет уже другое звучание, другая частота. Так вот, когда мы работаем с частотами мозга, каждому центру человека соответствует своя частота масла, более того, каждой нити разн","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message899"
"message-319","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-319"
"message900","default","02.12.2025 21:31:54 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","832adb0dd86fbaa0e64e192c48338893e8caf104d169290e81c596a5d6b33e36","Небольшой пример. Работаю со структурами ствола мозга. Тут зоны, которые отвечают за концетрацию, ясность, собранность, активность, а так же тревожность, бессилие, тяжесть и тд Тут, так сказать, находится пульт управления сознанием человека и его телом. Это как микросхема, материнская плата. Так вот, принцип работы: - нахожу слабое звено, - начинаю разбирать","deep_alchemical","book_04","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message900"
"message-320","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-320"
"message901","default","04.12.2025 13:08:57 UTC-05:00","no","photos/photo_557@04-12-2025_13-08-57.jpg","1","0","Психогомеопатия: Алхимия души.","14b75f050c36ed04f7c6c0ceef37091e436299d4b1d1ed135ca3e97b52fcd444","Ребята, чем больше я разбираюсь в вопросе, тем более сложнее становится схема работы. Расскажу на примере. 1. Раньше я думал: нашел проблему - подобрал/ выпил настойку-гомеопатию под проблему - проблема прошла. 2. Потом, когда я раскрыл систему человека через 5 стихий Усин понял, что для одной стихии человека подобранный препарат полезен, для другой нейтрале","deep_alchemical","book_04","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message901"
"message-321","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-321"
"message902","default","07.12.2025 08:17:58 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","ef8de31a6ea0df401f87864a15c0ee05da22366ef4332e5747243ae0d1184416","Нейрофизиология просветления. Сейчас я изучаю работу сознания через модель мозга человека. Задача подобна следующей: починить микросхему, чтобы телевизор показывал четкую картинку. Микросхема сложная. Сознание человека - это не большие полушария мозга, как многие думают. Я объясню вам по частям. #1. Большие полушария - отвечают за когнитивные навыки: сбор, а","theory_method","book_01","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message902"
"message-322","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-322"
"message903","default","09.12.2025 15:37:52 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","1479327bf974e9be281e7b3dc9ce0df29a0cda259540bac6a67cb01675dcf4b9","Пара слов про то, как сейчас идут исследования и разработки. Сейчас я фокусируюсь на вопросе нейрогормональной коррекции функций головного мозга. Это непростая задача. Но увлекательная:) Зачем: - источник проблем здоровья, психических симптомов, а так же - качество мышления, продуктивность, - да и просто чувство удовольствия и радости жизни определяется имен","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message903"
"message-323","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-323"
"message904","default","11.12.2025 12:43:45 UTC-05:00","no","photos/photo_558@11-12-2025_12-43-45.jpg","1","0","Психогомеопатия: Алхимия души.","e2404eadcb20194a4fe14778410ad9b7080da6296e33646bd7c28d3f3991f22f","Расскажу про масла. Меня удивляет из эффективность. Масла мгновенно меняют нейрофизиологическое состояние. Но все зависит от того, какие и куда масла наносить. Поясню общие принципы. #1. Помните, точку между бровями у индийских девушек? По факту это не прихоть, а здесь есть важный нейрофизиологический центр. В зону выше переносицы выходят нити верхнего тройн","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message904"
"message905","default","11.12.2025 13:11:01 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","50a76d39ca4a839949eb4252778a8ec65a37f83a2ea571ae93e0f77604814d9d","Кстати, сейчас я делаю новый метод анализа. Для клиентов: вы можете выслать мне несколько своих фото лица: - когда вы в стрессе, симптоме, падении энергии - и когда вы себя хорошо чувствуете. По изменению некоторых мышц и зон лица можно провести дополнительный анализ тех центров мозга, которые у вас перегружаются. И значит подобрать оптимальные препараты для","theory_method","book_01","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message905"
"message906","default","11.12.2025 15:26:04 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","0fa556682da752f5fae9c1ca77213d234463cd1b37972ce110d1c311d5cfefe2","МОДЕЛЬ 1. схема нанесения масел для мягкой верхней коррекции. #1. Наносим масло на зону подзатылком. Ждем 1-2 мин. Этот центр начинает отпускать внутреннее напряжение на уровне тела (ядра вагуса DMNV, NTS). #2. Наносим масло под носом на верхнюю губу. Это активирует центр мозга DRN, активирует ясность и стабильность сознания. Ждем 1-2 мин. #3. Наносим масло ","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message906"
"message907","default","11.12.2025 18:17:05 UTC-05:00","no","","0","0","Психогомеопатия: Алхимия души.","066bc3d44c87536fcc785b3aec9e227f03e90bcb271dc8f3d3c971ccaf6d50f9","МОДЕЛЬ 2. Нейровегетативная модель терапии аромамаслами для проблем фундаментальной опоры. Подходит для тех людей, у которых источник нагрузке в дисбалансе вагуса (DMNV/ NTS). Шаг #1. Нижняя стабилизация. Укрепление опоры. Ядра мозга: NTS, DMNV (ядра вагуса). Врата: солнечное сплетение, центр груди. Масла: плотные, например Мирра. Шаг #2. Внутреннее спокойст","other","out_of_scope","no","no","low","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message907"
"message-324","service","","no","","0","0","Психогомеопатия: Алхимия души.","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","service_history","service","no","no","high","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message-324"
"message908","default","12.12.2025 08:26:58 UTC-05:00","no","photos/photo_548@21-11-2025_08-09-32.jpg; photos/photo_548@21-11-2025_08-09-32_thumb (1).jpg","2","0","Психогомеопатия: Алхимия души.","399b4aaa8df944f86690356ed513d31cff04774bdfd016acfebd966d6146c452","НЕЙРОФИЗИОЛОГИЯ И чувство внутренней защиты. ""Чувство защищенности"" - это та базовая опора, которую необходимо наработать в детстве. И если не вышло, далее укрепляется в психотерапии и в травматерапии. Но бывают случаи, когда ""состоянии защищенности"" сложно вернуть даже в терапии. Это имеет название структурные нарушения личности. В таких случах эффективна н","theory_method","book_01","yes","yes","medium","none","","","","","Telegram Desktop/ChatExport_2026-09-04/messages.html","#message908"
